ID,MONTHS_BALANCE,STATUS
105135,0,X
105135,-1,C
105135,-2,1
105135,-3,X
105135,-4,X
105135,-5,1
105135,-6,C
105135,-7,1
105135,-8,C
105135,-9,X
105135,-10,1
105135,-11,C
105135,-12,3
105135,-13,C
105135,-14,1
105135,-15,C
105135,-16,C
105135,-17,C
105135,-18,C
105135,-19,1
105135,-20,X
105135,-21,C
105135,-22,C
105135,-23,1
105136,0,X
105136,-1,X
105136,-2,C
105136,-3,X
105136,-4,C
105136,-5,C
105136,-6,C
105136,-7,C
105136,-8,X
105136,-9,C
105136,-10,C
105136,-11,C
105136,-12,0
105137,0,C
105137,-1,C
105137,-2,C
105137,-3,C
105137,-4,C
105137,-5,X
105137,-6,X
105137,-7,0
105137,-8,0
105137,-9,X
105137,-10,1
105137,-11,0
105137,-12,1
105137,-13,C
105138,0,C
105138,-1,X
105138,-2,C
105138,-3,0
105138,-4,C
105138,-5,C
105138,-6,C
105138,-7,X
105138,-8,C
105138,-9,C
105138,-10,X
105138,-11,1
105139,0,5
105139,-1,1
105139,-2,1
105139,-3,X
105139,-4,C
105139,-5,1
105139,-6,C
105139,-7,C
105139,-8,C
105139,-9,C
105139,-10,X
105139,-11,C
105139,-12,C
105139,-13,C
105139,-14,C
105139,-15,X
105139,-16,C
105139,-17,3
105139,-18,C
105139,-19,C
105139,-20,C
105139,-21,C
105140,0,C
105140,-1,C
105140,-2,C
105140,-3,C
105140,-4,X
105140,-5,C
105140,-6,C
105140,-7,C
105140,-8,C
105140,-9,C
105140,-10,C
105140,-11,C
105140,-12,C
105140,-13,X
105140,-14,X
105140,-15,C
105140,-16,X
105140,-17,C
105140,-18,1
105140,-19,X
105140,-20,5
105140,-21,C
105140,-22,0
105141,0,C
105141,-1,C
105141,-2,C
105141,-3,C
105141,-4,X
105141,-5,X
105141,-6,C
105141,-7,C
105141,-8,C
105141,-9,X
105141,-10,C
105141,-11,C
105141,-12,X
105142,0,C
105142,-1,C
105142,-2,C
105142,-3,C
105142,-4,X
105142,-5,C
105142,-6,X
105142,-7,X
105142,-8,X
105142,-9,C
105142,-10,C
105142,-11,0
105142,-12,X
105142,-13,C
105142,-14,X
105142,-15,X
105142,-16,C
105142,-17,X
105142,-18,C
105142,-19,C
105142,-20,1
105143,0,C
105143,-1,C
105143,-2,C
105143,-3,X
105143,-4,C
105143,-5,X
105143,-6,X
105143,-7,C
105143,-8,C
105143,-9,C
105143,-10,C
105143,-11,4
105143,-12,X
105143,-13,C
105143,-14,0
105144,0,C
105144,-1,C
105144,-2,C
105144,-3,X
105144,-4,0
105144,-5,2
105144,-6,X
105144,-7,X
105144,-8,C
105144,-9,X
105144,-10,X
105144,-11,0
105144,-12,C
105144,-13,2
105144,-14,C
105144,-15,0
105144,-16,C
105144,-17,0
105144,-18,C
105144,-19,0
105145,0,C
105145,-1,C
105145,-2,C
105145,-3,C
105145,-4,C
105145,-5,X
105145,-6,X
105145,-7,C
105145,-8,C
105145,-9,C
105146,0,C
105146,-1,C
105146,-2,C
105146,-3,C
105146,-4,C
105146,-5,C
105146,-6,C
105146,-7,0
105146,-8,C
105146,-9,C
105146,-10,C
105146,-11,C
105147,0,X
105147,-1,1
105147,-2,C
105147,-3,C
105147,-4,C
105147,-5,X
105148,0,C
105148,-1,0
105148,-2,C
105148,-3,C
105148,-4,C
105148,-5,X
105148,-6,C
105148,-7,X
105148,-8,C
105148,-9,1
105148,-10,C
105148,-11,1
105148,-12,C
105148,-13,C
105148,-14,C
105148,-15,C
105148,-16,C
105148,-17,C
105148,-18,0
105148,-19,C
105148,-20,X
105148,-21,C
105148,-22,C
105148,-23,X
105149,0,3
105149,-1,X
105149,-2,X
105149,-3,X
105149,-4,1
105149,-5,C
105149,-6,C
105149,-7,X
105149,-8,5
105149,-9,X
105149,-10,0
105149,-11,C
105149,-12,C
105149,-13,C
105149,-14,1
105149,-15,C
105149,-16,C
105149,-17,C
105149,-18,C
105150,0,C
105150,-1,C
105150,-2,C
105150,-3,0
105150,-4,C
105150,-5,X
105150,-6,C
105150,-7,X
105150,-8,1
105150,-9,X
105150,-10,C
105150,-11,X
105150,-12,C
105150,-13,C
105150,-14,C
105150,-15,X
105150,-16,1
105150,-17,0
105151,0,C
105151,-1,C
105151,-2,X
105151,-3,C
105151,-4,C
105151,-5,C
105151,-6,C
105152,0,0
105152,-1,C
105152,-2,C
105152,-3,C
105152,-4,1
105152,-5,C
105152,-6,C
105152,-7,C
105152,-8,C
105152,-9,1
105152,-10,1
105152,-11,C
105152,-12,X
105152,-13,C
105152,-14,C
105152,-15,C
105152,-16,C
105152,-17,1
105153,0,C
105153,-1,X
105153,-2,C
105153,-3,C
105153,-4,C
105153,-5,C
105153,-6,C
105153,-7,C
105153,-8,C
105153,-9,C
105154,0,0
105154,-1,0
105154,-2,1
105154,-3,C
105154,-4,C
105154,-5,C
105154,-6,C
105154,-7,C
105154,-8,C
105154,-9,C
105154,-10,X
105154,-11,C
105154,-12,C
105154,-13,C
105154,-14,C
105154,-15,C
105154,-16,C
105155,0,C
105155,-1,C
105155,-2,C
105155,-3,C
105155,-4,1
105155,-5,X
105155,-6,X
105155,-7,C
105155,-8,C
105155,-9,1
105155,-10,C
105155,-11,C
105156,0,C
105156,-1,X
105156,-2,C
105156,-3,C
105156,-4,C
105156,-5,C
105156,-6,1
105156,-7,C
105156,-8,1
105156,-9,1
105156,-10,0
105156,-11,C
105156,-12,X
105156,-13,X
105156,-14,C
105156,-15,0
105156,-16,C
105156,-17,C
105156,-18,C
105156,-19,1
105157,0,C
105157,-1,C
105157,-2,C
105157,-3,C
105157,-4,C
105157,-5,C
105157,-6,C
105158,0,C
105158,-1,C
105158,-2,C
105158,-3,3
105158,-4,C
105158,-5,C
105158,-6,C
105158,-7,C
105158,-8,3
105158,-9,C
105159,0,C
105159,-1,0
105159,-2,0
105159,-3,0
105159,-4,C
105159,-5,C
105159,-6,X
105159,-7,X
105159,-8,X
105159,-9,C
105159,-10,X
105159,-11,C
105159,-12,C
105159,-13,X
105159,-14,C
105160,0,0
105160,-1,X
105160,-2,1
105160,-3,C
105160,-4,C
105160,-5,C
105160,-6,X
105160,-7,2
105160,-8,1
105160,-9,C
105160,-10,C
105160,-11,C
105160,-12,C
105160,-13,1
105160,-14,X
105161,0,1
105161,-1,5
105161,-2,0
105161,-3,1
105161,-4,3
105161,-5,0
105161,-6,X
105161,-7,2
105161,-8,X
105162,0,C
105162,-1,C
105162,-2,C
105162,-3,C
105162,-4,0
105162,-5,C
105162,-6,C
105162,-7,X
105162,-8,2
105162,-9,0
105162,-10,C
105162,-11,1
105162,-12,X
105162,-13,C
105162,-14,C
105162,-15,C
105162,-16,0
105163,0,C
105163,-1,4
105163,-2,X
105163,-3,C
105163,-4,C
105163,-5,C
105163,-6,C
105163,-7,C
105164,0,1
105164,-1,X
105164,-2,4
105164,-3,C
105164,-4,4
105164,-5,C
105164,-6,C
105164,-7,C
105164,-8,C
105164,-9,5
105164,-10,C
105165,0,C
105165,-1,0
105165,-2,C
105165,-3,C
105165,-4,C
105165,-5,C
105165,-6,C
105166,0,C
105166,-1,C
105166,-2,C
105166,-3,C
105166,-4,5
105166,-5,C
105166,-6,X
105166,-7,X
105166,-8,0
105166,-9,C
105166,-10,C
105166,-11,C
105166,-12,C
105166,-13,X
105166,-14,C
105166,-15,X
105166,-16,C
105166,-17,C
105166,-18,C
105166,-19,C
105166,-20,C
105166,-21,C
105166,-22,0
105167,0,C
105167,-1,C
105167,-2,C
105167,-3,C
105167,-4,0
105167,-5,C
105168,0,C
105168,-1,C
105168,-2,C
105168,-3,C
105168,-4,0
105168,-5,C
105168,-6,C
105169,0,1
105169,-1,C
105169,-2,C
105169,-3,X
105169,-4,C
105169,-5,X
105169,-6,0
105169,-7,C
105169,-8,C
105169,-9,X
105169,-10,1
105169,-11,0
105169,-12,C
105169,-13,C
105169,-14,C
105169,-15,C
105169,-16,C
105169,-17,X
105170,0,X
105170,-1,C
105170,-2,C
105170,-3,C
105170,-4,C
105170,-5,0
105170,-6,X
105170,-7,C
105170,-8,X
105170,-9,C
105171,0,C
105171,-1,C
105171,-2,0
105171,-3,0
105171,-4,C
105171,-5,C
105172,0,C
105172,-1,C
105172,-2,0
105172,-3,C
105172,-4,C
105172,-5,X
105172,-6,C
105172,-7,C
105173,0,C
105173,-1,C
105173,-2,X
105173,-3,C
105173,-4,C
105173,-5,C
105173,-6,C
105173,-7,X
105174,0,C
105174,-1,0
105174,-2,X
105174,-3,C
105174,-4,C
105174,-5,C
105174,-6,X
105174,-7,C
105174,-8,C
105174,-9,C
105174,-10,C
105174,-11,X
105175,0,X
105175,-1,C
105175,-2,2
105175,-3,X
105175,-4,C
105175,-5,C
105175,-6,C
105175,-7,C
105175,-8,0
105175,-9,3
105175,-10,0
105175,-11,X
105175,-12,C
105175,-13,0
105175,-14,X
105175,-15,0
105175,-16,C
105175,-17,C
105175,-18,C
105175,-19,4
105176,0,5
105176,-1,1
105176,-2,C
105176,-3,C
105176,-4,X
105176,-5,C
105176,-6,C
105176,-7,1
105176,-8,C
105177,0,C
105177,-1,2
105177,-2,C
105177,-3,0
105177,-4,X
105177,-5,C
105177,-6,C
105177,-7,0
105177,-8,C
105177,-9,C
105177,-10,1
105177,-11,C
105177,-12,X
105177,-13,C
105177,-14,C
105177,-15,X
105177,-16,C
105177,-17,C
105177,-18,C
105177,-19,X
105177,-20,C
105177,-21,X
105177,-22,C
105177,-23,X
105178,0,C
105178,-1,C
105178,-2,5
105178,-3,X
105178,-4,X
105178,-5,C
105178,-6,C
105178,-7,C
105178,-8,1
105178,-9,X
105178,-10,1
105178,-11,C
105178,-12,C
105178,-13,C
105178,-14,C
105178,-15,3
105178,-16,C
105178,-17,1
105178,-18,0
105178,-19,X
105178,-20,0
105178,-21,C
105178,-22,0
105179,0,C
105179,-1,C
105179,-2,C
105179,-3,1
105179,-4,X
105179,-5,C
105179,-6,0
105179,-7,C
105179,-8,X
105179,-9,C
105179,-10,X
105179,-11,X
105179,-12,C
105179,-13,C
105179,-14,C
105180,0,C
105180,-1,C
105180,-2,C
105180,-3,1
105180,-4,C
105180,-5,C
105180,-6,0
105180,-7,X
105180,-8,C
105180,-9,C
105180,-10,X
105180,-11,C
105180,-12,C
105180,-13,C
105180,-14,C
105180,-15,C
105180,-16,X
105180,-17,C
105180,-18,X
105181,0,C
105181,-1,X
105181,-2,X
105181,-3,X
105181,-4,C
105181,-5,C
105181,-6,X
105181,-7,C
105181,-8,X
105181,-9,C
105181,-10,C
105182,0,C
105182,-1,C
105182,-2,X
105182,-3,C
105182,-4,3
105182,-5,C
105182,-6,X
105182,-7,C
105182,-8,C
105182,-9,C
105182,-10,C
105182,-11,C
105182,-12,0
105182,-13,1
105182,-14,C
105182,-15,X
105182,-16,C
105182,-17,X
105182,-18,C
105182,-19,C
105182,-20,1
105182,-21,X
105182,-22,C
105182,-23,C
105183,0,C
105183,-1,C
105183,-2,2
105183,-3,C
105183,-4,C
105183,-5,X
105183,-6,C
105183,-7,1
105183,-8,0
105183,-9,X
105184,0,C
105184,-1,C
105184,-2,C
105184,-3,C
105184,-4,C
105184,-5,C
105184,-6,X
105184,-7,C
105184,-8,X
105184,-9,C
105184,-10,C
105184,-11,0
105184,-12,C
105184,-13,C
105184,-14,X
105184,-15,C
105184,-16,C
105184,-17,C
105184,-18,1
105184,-19,C
105184,-20,C
105184,-21,1
105184,-22,X
105184,-23,C
105185,0,X
105185,-1,X
105185,-2,C
105185,-3,C
105185,-4,X
105185,-5,C
105186,0,3
105186,-1,5
105186,-2,X
105186,-3,X
105186,-4,2
105186,-5,X
105186,-6,X
105186,-7,3
105186,-8,C
105186,-9,0
105186,-10,1
105186,-11,X
105186,-12,C
105186,-13,C
105186,-14,C
105186,-15,C
105186,-16,C
105186,-17,2
105186,-18,C
105186,-19,C
105186,-20,C
105186,-21,X
105186,-22,C
105186,-23,X
105187,0,C
105187,-1,2
105187,-2,X
105187,-3,X
105187,-4,1
105187,-5,3
105187,-6,C
105187,-7,C
105187,-8,0
105187,-9,X
105187,-10,C
105188,0,C
105188,-1,1
105188,-2,C
105188,-3,C
105188,-4,C
105188,-5,C
105188,-6,X
105188,-7,C
105188,-8,C
105188,-9,X
105188,-10,C
105188,-11,X
105189,0,X
105189,-1,C
105189,-2,C
105189,-3,C
105189,-4,C
105189,-5,C
105189,-6,C
105189,-7,C
105190,0,C
105190,-1,X
105190,-2,0
105190,-3,C
105190,-4,X
105190,-5,C
105190,-6,C
105190,-7,X
105190,-8,0
105190,-9,C
105190,-10,C
105190,-11,X
105190,-12,C
105190,-13,C
105190,-14,X
105190,-15,C
105190,-16,C
105190,-17,C
105190,-18,C
105190,-19,X
105190,-20,C
105190,-21,1
105191,0,C
105191,-1,X
105191,-2,C
105191,-3,1
105191,-4,C
105191,-5,X
105191,-6,4
105191,-7,C
105191,-8,X
105191,-9,C
105191,-10,C
105191,-11,C
105191,-12,C
105191,-13,0
105191,-14,C
105191,-15,C
105191,-16,C
105191,-17,1
105191,-18,C
105191,-19,C
105192,0,C
105192,-1,X
105192,-2,1
105192,-3,C
105192,-4,C
105192,-5,C
105192,-6,C
105192,-7,C
105192,-8,C
105192,-9,C
105193,0,1
105193,-1,C
105193,-2,C
105193,-3,C
105193,-4,C
105193,-5,C
105193,-6,C
105193,-7,X
105193,-8,0
105193,-9,X
105193,-10,X
105193,-11,C
105193,-12,X
105193,-13,2
105193,-14,C
105193,-15,C
105193,-16,C
105193,-17,C
105193,-18,C
105193,-19,1
105193,-20,C
105193,-21,C
105193,-22,C
105194,0,0
105194,-1,0
105194,-2,1
105194,-3,C
105194,-4,C
105194,-5,X
105194,-6,X
105194,-7,C
105194,-8,X
105194,-9,X
105194,-10,C
105194,-11,C
105194,-12,C
105194,-13,X
105194,-14,C
105194,-15,C
105194,-16,C
105194,-17,C
105195,0,C
105195,-1,C
105195,-2,1
105195,-3,X
105195,-4,C
105195,-5,C
105195,-6,C
105195,-7,C
105195,-8,C
105195,-9,X
105195,-10,0
105196,0,C
105196,-1,C
105196,-2,C
105196,-3,C
105196,-4,C
105196,-5,C
105196,-6,C
105196,-7,C
105196,-8,C
105196,-9,C
105196,-10,C
105196,-11,C
105196,-12,X
105196,-13,C
105196,-14,C
105196,-15,X
105196,-16,X
105196,-17,C
105196,-18,C
105197,0,C
105197,-1,0
105197,-2,C
105197,-3,C
105197,-4,C
105197,-5,0
105197,-6,C
105197,-7,C
105197,-8,X
105197,-9,C
105198,0,C
105198,-1,X
105198,-2,3
105198,-3,C
105198,-4,C
105198,-5,0
105198,-6,C
105199,0,C
105199,-1,X
105199,-2,C
105199,-3,C
105199,-4,C
105199,-5,C
105199,-6,1
105199,-7,X
105199,-8,C
105199,-9,0
105199,-10,X
105199,-11,X
105199,-12,C
105199,-13,C
105199,-14,C
105200,0,C
105200,-1,5
105200,-2,C
105200,-3,C
105200,-4,X
105200,-5,X
105200,-6,C
105200,-7,C
105200,-8,0
105200,-9,X
105200,-10,1
105200,-11,C
105200,-12,X
105200,-13,C
105200,-14,C
105200,-15,1
105200,-16,C
105200,-17,C
105200,-18,X
105200,-19,C
105200,-20,C
105200,-21,X
105201,0,X
105201,-1,C
105201,-2,C
105201,-3,C
105201,-4,C
105201,-5,C
105201,-6,C
105201,-7,C
105201,-8,C
105201,-9,X
105201,-10,C
105201,-11,1
105201,-12,X
105201,-13,1
105201,-14,C
105201,-15,C
105201,-16,C
105201,-17,C
105201,-18,X
105202,0,C
105202,-1,0
105202,-2,X
105202,-3,C
105202,-4,0
105202,-5,C
105202,-6,C
105202,-7,C
105202,-8,0
105202,-9,0
105202,-10,C
105202,-11,X
105202,-12,X
105202,-13,C
105202,-14,X
105202,-15,X
105202,-16,C
105202,-17,C
105203,0,3
105203,-1,C
105203,-2,C
105203,-3,X
105203,-4,5
105203,-5,C
105203,-6,2
105203,-7,C
105203,-8,1
105203,-9,5
105203,-10,4
105203,-11,C
105203,-12,4
105203,-13,C
105203,-14,C
105203,-15,C
105203,-16,C
105204,0,X
105204,-1,C
105204,-2,X
105204,-3,0
105204,-4,C
105204,-5,C
105204,-6,0
105204,-7,X
105204,-8,C
105204,-9,C
105204,-10,0
105204,-11,X
105204,-12,1
105204,-13,X
105204,-14,C
105204,-15,1
105204,-16,C
105204,-17,C
105205,0,C
105205,-1,0
105205,-2,3
105205,-3,5
105205,-4,2
105205,-5,X
105205,-6,C
105205,-7,C
105205,-8,3
105205,-9,C
105205,-10,3
105205,-11,0
105205,-12,C
105205,-13,X
105205,-14,C
105205,-15,X
105205,-16,1
105205,-17,5
105205,-18,X
105206,0,C
105206,-1,1
105206,-2,C
105206,-3,X
105206,-4,X
105206,-5,X
105206,-6,C
105206,-7,1
105207,0,X
105207,-1,0
105207,-2,C
105207,-3,C
105207,-4,1
105207,-5,C
105208,0,0
105208,-1,C
105208,-2,X
105208,-3,C
105208,-4,C
105208,-5,1
105209,0,C
105209,-1,X
105209,-2,1
105209,-3,C
105209,-4,X
105209,-5,X
105209,-6,C
105209,-7,1
105209,-8,1
105209,-9,C
105209,-10,C
105209,-11,X
105209,-12,0
105209,-13,0
105209,-14,C
105209,-15,0
105209,-16,C
105209,-17,C
105209,-18,1
105209,-19,X
105209,-20,C
105209,-21,C
105210,0,1
105210,-1,C
105210,-2,X
105210,-3,C
105210,-4,4
105210,-5,C
105210,-6,C
105210,-7,C
105210,-8,4
105210,-9,2
105210,-10,C
105211,0,C
105211,-1,C
105211,-2,0
105211,-3,C
105211,-4,C
105211,-5,X
105211,-6,C
105211,-7,C
105211,-8,C
105211,-9,C
105211,-10,C
105211,-11,C
105211,-12,C
105211,-13,C
105211,-14,X
105211,-15,X
105211,-16,C
105211,-17,C
105211,-18,C
105211,-19,X
105212,0,C
105212,-1,1
105212,-2,C
105212,-3,C
105212,-4,C
105212,-5,X
105212,-6,C
105212,-7,C
105212,-8,C
105212,-9,1
105212,-10,C
105212,-11,X
105212,-12,X
105212,-13,1
105212,-14,C
105212,-15,C
105212,-16,X
105213,0,C
105213,-1,C
105213,-2,X
105213,-3,C
105213,-4,C
105213,-5,C
105213,-6,C
105213,-7,C
105213,-8,C
105213,-9,X
105213,-10,C
105213,-11,C
105213,-12,C
105213,-13,X
105213,-14,4
105213,-15,1
105213,-16,C
105214,0,0
105214,-1,C
105214,-2,C
105214,-3,0
105214,-4,X
105214,-5,C
105214,-6,C
105214,-7,C
105214,-8,C
105214,-9,5
105214,-10,C
105214,-11,C
105214,-12,C
105214,-13,X
105214,-14,C
105214,-15,C
105214,-16,C
105214,-17,C
105214,-18,C
105214,-19,X
105214,-20,C
105214,-21,C
105214,-22,X
105215,0,2
105215,-1,C
105215,-2,C
105215,-3,C
105215,-4,C
105215,-5,C
105215,-6,C
105215,-7,X
105215,-8,C
105215,-9,C
105215,-10,C
105215,-11,X
105215,-12,X
105215,-13,C
105215,-14,C
105215,-15,C
105215,-16,C
105215,-17,C
105215,-18,X
105215,-19,C
105215,-20,X
105215,-21,C
105216,0,C
105216,-1,1
105216,-2,C
105216,-3,C
105216,-4,X
105216,-5,C
105216,-6,C
105216,-7,X
105216,-8,X
105217,0,X
105217,-1,C
105217,-2,C
105217,-3,C
105217,-4,C
105217,-5,C
105217,-6,X
105217,-7,C
105217,-8,C
105217,-9,C
105218,0,X
105218,-1,C
105218,-2,C
105218,-3,X
105218,-4,C
105218,-5,1
105218,-6,C
105218,-7,X
105218,-8,0
105218,-9,C
105218,-10,C
105218,-11,C
105218,-12,C
105218,-13,C
105218,-14,C
105218,-15,0
105218,-16,C
105218,-17,C
105218,-18,C
105218,-19,C
105218,-20,C
105218,-21,C
105219,0,C
105219,-1,C
105219,-2,X
105219,-3,X
105219,-4,0
105219,-5,C
105219,-6,C
105219,-7,C
105219,-8,C
105219,-9,X
105219,-10,C
105219,-11,C
105219,-12,C
105220,0,C
105220,-1,X
105220,-2,C
105220,-3,C
105220,-4,C
105220,-5,C
105220,-6,C
105220,-7,C
105220,-8,X
105220,-9,1
105220,-10,X
105220,-11,C
105220,-12,X
105220,-13,C
105220,-14,X
105220,-15,X
105220,-16,C
105220,-17,X
105221,0,C
105221,-1,C
105221,-2,C
105221,-3,0
105221,-4,C
105221,-5,X
105221,-6,C
105221,-7,C
105221,-8,X
105221,-9,X
105221,-10,X
105221,-11,C
105221,-12,C
105221,-13,X
105221,-14,C
105221,-15,C
105221,-16,X
105221,-17,C
105221,-18,C
105221,-19,C
105221,-20,C
105221,-21,C
105221,-22,C
105221,-23,X
105222,0,1
105222,-1,C
105222,-2,X
105222,-3,4
105222,-4,C
105222,-5,C
105222,-6,C
105223,0,C
105223,-1,1
105223,-2,C
105223,-3,C
105223,-4,C
105223,-5,C
105223,-6,X
105223,-7,C
105223,-8,C
105223,-9,C
105223,-10,X
105223,-11,C
105223,-12,C
105223,-13,C
105223,-14,C
105224,0,X
105224,-1,X
105224,-2,X
105224,-3,C
105224,-4,C
105224,-5,C
105224,-6,C
105224,-7,C
105224,-8,C
105224,-9,C
105224,-10,C
105224,-11,C
105224,-12,C
105224,-13,C
105225,0,C
105225,-1,C
105225,-2,C
105225,-3,C
105225,-4,C
105225,-5,C
105225,-6,2
105225,-7,C
105225,-8,1
105226,0,C
105226,-1,C
105226,-2,C
105226,-3,2
105226,-4,C
105226,-5,X
105226,-6,C
105227,0,X
105227,-1,0
105227,-2,C
105227,-3,X
105227,-4,C
105227,-5,C
105227,-6,C
105227,-7,X
105227,-8,1
105227,-9,C
105227,-10,X
105227,-11,1
105228,0,C
105228,-1,X
105228,-2,C
105228,-3,C
105228,-4,C
105228,-5,X
105228,-6,X
105228,-7,C
105228,-8,X
105228,-9,C
105228,-10,C
105228,-11,C
105228,-12,C
105228,-13,C
105228,-14,C
105228,-15,C
105228,-16,X
105228,-17,C
105228,-18,C
105228,-19,1
105228,-20,C
105228,-21,1
105229,0,C
105229,-1,C
105229,-2,C
105229,-3,4
105229,-4,C
105229,-5,1
105229,-6,X
105229,-7,5
105229,-8,C
105229,-9,X
105229,-10,1
105229,-11,X
105229,-12,4
105229,-13,3
105229,-14,2
105229,-15,X
105229,-16,C
105229,-17,3
105229,-18,1
105229,-19,C
105229,-20,C
105229,-21,1
105230,0,4
105230,-1,C
105230,-2,C
105230,-3,1
105230,-4,C
105230,-5,4
105230,-6,5
105230,-7,X
105231,0,C
105231,-1,C
105231,-2,X
105231,-3,C
105231,-4,C
105231,-5,C
105231,-6,C
105231,-7,X
105231,-8,X
105231,-9,1
105231,-10,X
105231,-11,C
105231,-12,C
105231,-13,C
105231,-14,C
105231,-15,C
105232,0,X
105232,-1,C
105232,-2,C
105232,-3,C
105232,-4,0
105232,-5,C
105232,-6,C
105232,-7,1
105232,-8,C
105232,-9,C
105232,-10,C
105232,-11,C
105232,-12,C
105232,-13,C
105232,-14,0
105232,-15,0
105232,-16,C
105232,-17,C
105232,-18,C
105232,-19,C
105232,-20,X
105233,0,C
105233,-1,C
105233,-2,C
105233,-3,5
105233,-4,C
105233,-5,1
105233,-6,C
105233,-7,C
105233,-8,C
105233,-9,X
105233,-10,4
105233,-11,4
105233,-12,C
105233,-13,X
105233,-14,C
105233,-15,X
105233,-16,5
105234,0,C
105234,-1,X
105234,-2,C
105234,-3,C
105234,-4,C
105234,-5,C
105235,0,C
105235,-1,X
105235,-2,X
105235,-3,C
105235,-4,C
105235,-5,C
105236,0,C
105236,-1,C
105236,-2,C
105236,-3,0
105236,-4,X
105236,-5,X
105236,-6,C
105236,-7,C
105236,-8,C
105236,-9,C
105237,0,X
105237,-1,0
105237,-2,C
105237,-3,4
105237,-4,C
105237,-5,X
105237,-6,X
105237,-7,1
105237,-8,C
105237,-9,1
105238,0,C
105238,-1,5
105238,-2,C
105238,-3,C
105238,-4,X
105238,-5,C
105238,-6,5
105238,-7,X
105238,-8,C
105238,-9,3
105238,-10,X
105239,0,X
105239,-1,X
105239,-2,C
105239,-3,C
105239,-4,C
105239,-5,C
105239,-6,X
105239,-7,X
105239,-8,C
105239,-9,0
105239,-10,0
105239,-11,C
105239,-12,C
105239,-13,C
105239,-14,C
105239,-15,X
105239,-16,C
105239,-17,C
105239,-18,C
105239,-19,0
105239,-20,0
105240,0,C
105240,-1,C
105240,-2,C
105240,-3,X
105240,-4,C
105240,-5,4
105240,-6,X
105240,-7,X
105240,-8,4
105240,-9,C
105240,-10,C
105240,-11,4
105240,-12,1
105240,-13,C
105240,-14,C
105240,-15,3
105240,-16,C
105241,0,C
105241,-1,C
105241,-2,C
105241,-3,C
105241,-4,X
105241,-5,C
105241,-6,C
105241,-7,C
105241,-8,X
105241,-9,C
105241,-10,C
105241,-11,C
105242,0,C
105242,-1,C
105242,-2,X
105242,-3,0
105242,-4,0
105242,-5,3
105242,-6,C
105242,-7,C
105242,-8,C
105242,-9,1
105243,0,C
105243,-1,X
105243,-2,C
105243,-3,C
105243,-4,X
105243,-5,C
105243,-6,C
105243,-7,X
105243,-8,X
105243,-9,X
105243,-10,C
105243,-11,X
105243,-12,C
105243,-13,C
105243,-14,0
105244,0,C
105244,-1,1
105244,-2,X
105244,-3,C
105244,-4,0
105244,-5,X
105244,-6,C
105245,0,C
105245,-1,1
105245,-2,0
105245,-3,X
105245,-4,C
105245,-5,3
105245,-6,C
105245,-7,C
105245,-8,X
105245,-9,2
105245,-10,C
105245,-11,X
105245,-12,X
105245,-13,C
105245,-14,C
105246,0,X
105246,-1,C
105246,-2,C
105246,-3,C
105246,-4,X
105246,-5,C
105246,-6,C
105246,-7,1
105246,-8,X
105246,-9,C
105246,-10,X
105246,-11,4
105246,-12,2
105246,-13,C
105246,-14,3
105246,-15,X
105246,-16,C
105247,0,C
105247,-1,X
105247,-2,0
105247,-3,C
105247,-4,C
105247,-5,0
105247,-6,C
105247,-7,0
105247,-8,X
105247,-9,C
105247,-10,0
105247,-11,C
105247,-12,X
105247,-13,C
105247,-14,C
105247,-15,5
105248,0,X
105248,-1,C
105248,-2,C
105248,-3,5
105248,-4,C
105248,-5,C
105248,-6,2
105248,-7,1
105248,-8,0
105248,-9,X
105248,-10,X
105248,-11,0
105248,-12,1
105248,-13,C
105248,-14,X
105248,-15,C
105249,0,4
105249,-1,1
105249,-2,X
105249,-3,3
105249,-4,X
105249,-5,C
105249,-6,3
105249,-7,C
105249,-8,C
105249,-9,C
105249,-10,3
105249,-11,3
105249,-12,0
105250,0,X
105250,-1,C
105250,-2,C
105250,-3,1
105250,-4,X
105250,-5,C
105250,-6,X
105250,-7,X
105250,-8,C
105250,-9,1
105250,-10,0
105251,0,X
105251,-1,C
105251,-2,X
105251,-3,1
105251,-4,C
105251,-5,X
105251,-6,C
105251,-7,0
105251,-8,0
105251,-9,0
105251,-10,C
105252,0,C
105252,-1,C
105252,-2,X
105252,-3,C
105252,-4,C
105252,-5,5
105252,-6,C
105252,-7,C
105252,-8,C
105252,-9,C
105253,0,C
105253,-1,C
105253,-2,C
105253,-3,C
105253,-4,C
105253,-5,C
105253,-6,C
105253,-7,C
105253,-8,X
105253,-9,C
105253,-10,X
105253,-11,C
105253,-12,X
105253,-13,C
105253,-14,C
105253,-15,X
105254,0,C
105254,-1,C
105254,-2,C
105254,-3,C
105254,-4,C
105254,-5,X
105254,-6,0
105254,-7,C
105254,-8,C
105254,-9,C
105254,-10,C
105254,-11,1
105254,-12,1
105254,-13,C
105254,-14,0
105254,-15,C
105254,-16,C
105254,-17,X
105254,-18,C
105254,-19,C
105254,-20,C
105254,-21,C
105255,0,C
105255,-1,1
105255,-2,X
105255,-3,C
105255,-4,X
105255,-5,C
105255,-6,0
105255,-7,X
105255,-8,C
105255,-9,C
105255,-10,C
105255,-11,X
105256,0,C
105256,-1,C
105256,-2,C
105256,-3,C
105256,-4,1
