ID,AGE,GENDER,ANNUAL_INCOME,CREDIT_SCORE,EMPLOYMENT_STATUS,EMPLOYMENT_YEARS,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,MONTHLY_DEBT,EXISTING_ACCOUNTS,REQUESTED_CREDIT_LIMIT
104327,42,M,0.0,544,Unemployed,0.0,Graduate,Married,Owned,0.0,5,300000
104328,20,M,900400.0,771,Self-employed,1.1,High School,Married,Owned,11500.0,2,200000
104329,68,M,738300.0,837,Salaried,19.6,Graduate,Married,Company Provided,8800.0,7,25000
104330,28,M,733800.0,707,Salaried,5.9,Post Graduate,Married,Living with Parents,15000.0,4,300000
104331,33,F,433800.0,631,Retired,2.9,Graduate,Married,Rented,8200.0,3,500000
104332,67,M,741300.0,804,Retired,13.2,Professional Degree,Married,Living with Parents,0.0,2,300000
104333,68,F,721300.0,677,Salaried,12.1,Graduate,Married,Rented,6100.0,6,50000
104334,70,M,1024400.0,718,Self-employed,13.4,Post Graduate,Married,Living with Parents,26000.0,3,200000
104335,42,F,505300.0,705,Salaried,5.2,Post Graduate,Married,Owned,9800.0,3,50000
104336,61,F,154900.0,751,Salaried,8.5,High School,Married,Living with Parents,2600.0,1,300000
104337,36,M,1028400.0,640,Salaried,4.1,Post Graduate,Single,Company Provided,10300.0,5,50000
104338,60,M,574100.0,708,Self-employed,13.6,Post Graduate,Single,Living with Parents,10500.0,0,500000
104339,46,F,497400.0,900,Self-employed,7.2,High School,Married,Living with Parents,1600.0,3,200000
104340,20,F,618800.0,900,Self-employed,1.3,Post Graduate,Married,Rented,5900.0,6,300000
104341,41,M,455300.0,821,Salaried,11.8,High School,Married,Rented,7100.0,3,150000
104342,44,F,339900.0,686,Salaried,13.3,Below High School,Married,Owned,5900.0,1,25000
104343,32,M,598000.0,768,Salaried,4.0,High School,Married,Living with Parents,8800.0,7,25000
104344,39,M,684400.0,712,Salaried,8.9,Graduate,Married,Rented,10900.0,0,300000
104345,46,M,587500.0,448,Salaried,7.9,Below High School,Single,Rented,8500.0,5,300000
104346,20,M,672600.0,648,Self-employed,0.0,High School,Single,Living with Parents,7600.0,0,100000
104347,26,M,678300.0,717,Self-employed,0.0,Professional Degree,Single,Owned,15100.0,5,500000
104348,61,M,246800.0,740,Retired,13.2,Graduate,Single,Living with Parents,6300.0,7,75000
104349,38,M,919900.0,816,Salaried,9.3,Post Graduate,Single,Living with Parents,12000.0,4,100000
104350,52,M,122900.0,831,Retired,6.4,High School,Single,Owned,700.0,0,100000
104351,50,M,419200.0,711,Salaried,8.7,High School,Divorced,Owned,4900.0,0,25000
104352,49,F,869200.0,685,Salaried,8.3,Post Graduate,Single,Rented,12100.0,1,75000
104353,41,F,614300.0,697,Self-employed,7.6,High School,Single,Owned,0.0,2,150000
104354,45,M,0.0,650,Student,2.0,Graduate,Single,Company Provided,0.0,7,25000
104355,64,M,709600.0,787,Salaried,15.4,Professional Degree,Married,Owned,6400.0,0,150000
104356,73,F,997100.0,697,Self-employed,22.2,High School,Married,Owned,7800.0,4,150000
104357,32,M,643300.0,769,Salaried,1.6,Graduate,Married,Owned,7100.0,5,50000
104358,56,M,629400.0,645,Salaried,8.6,Graduate,Married,Living with Parents,6400.0,5,150000
104359,73,F,358200.0,653,Salaried,17.2,High School,Married,Rented,4900.0,6,25000
104360,18,M,592600.0,765,Salaried,4.4,Graduate,Married,Living with Parents,11000.0,5,200000
104361,62,F,622400.0,675,Self-employed,8.8,Graduate,Married,Company Provided,13600.0,0,100000
104362,46,F,343900.0,677,Salaried,9.4,High School,Married,Rented,6400.0,7,75000
104363,73,F,600700.0,760,Self-employed,15.9,Graduate,Widowed,Owned,4200.0,3,300000
104364,50,M,483000.0,741,Retired,12.2,Graduate,Married,Owned,6100.0,3,300000
104365,65,M,637300.0,678,Retired,16.0,Graduate,Married,Living with Parents,8900.0,7,50000
104366,27,M,382600.0,765,Salaried,2.8,Post Graduate,Married,Owned,5900.0,6,150000
104367,26,F,420200.0,664,Salaried,3.9,Post Graduate,Married,Living with Parents,7000.0,0,75000
104368,70,F,775100.0,900,Salaried,13.6,Graduate,Single,Living with Parents,10700.0,2,300000
104369,48,F,692600.0,752,Salaried,11.4,Professional Degree,Single,Rented,8800.0,2,500000
104370,49,M,833100.0,834,Salaried,13.5,Post Graduate,Married,Rented,16200.0,7,300000
104371,27,F,314000.0,717,Salaried,3.0,Below High School,Married,Company Provided,3900.0,0,150000
104372,30,M,698500.0,674,Self-employed,2.4,High School,Married,Living with Parents,13800.0,3,500000
104373,64,F,278400.0,632,Salaried,13.4,High School,Single,Rented,5200.0,3,150000
104374,35,F,648400.0,777,Salaried,7.5,High School,Divorced,Rented,14900.0,1,200000
104375,51,M,0.0,599,Retired,9.8,Graduate,Divorced,Rented,0.0,4,75000
104376,36,M,0.0,492,Unemployed,0.0,High School,Married,Owned,0.0,1,200000
104377,33,F,829100.0,833,Self-employed,7.4,Professional Degree,Single,Company Provided,9400.0,3,500000
104378,27,M,597100.0,702,Salaried,0.0,Graduate,Single,Rented,9300.0,6,150000
104379,70,M,754300.0,682,Self-employed,16.9,High School,Single,Living with Parents,13900.0,6,200000
104380,71,M,397400.0,729,Salaried,10.3,Professional Degree,Married,Owned,2600.0,0,75000
104381,24,M,539600.0,654,Retired,2.1,Graduate,Married,Living with Parents,5800.0,3,25000
104382,38,F,585800.0,893,Salaried,5.8,High School,Married,Rented,5200.0,0,100000
104383,50,M,749700.0,796,Self-employed,3.7,High School,Married,Living with Parents,9700.0,0,25000
104384,39,M,389900.0,659,Salaried,7.3,Graduate,Single,Owned,3800.0,0,500000
104385,59,F,724000.0,720,Self-employed,9.0,Graduate,Married,Living with Parents,10200.0,6,150000
104386,32,F,342300.0,771,Self-employed,4.5,Graduate,Married,Rented,4400.0,4,200000
104387,21,M,712800.0,661,Self-employed,0.0,Post Graduate,Single,Rented,8200.0,1,75000
104388,37,M,305000.0,663,Salaried,1.3,Graduate,Married,Owned,4400.0,3,150000
104389,52,M,1845500.0,781,Self-employed,7.1,Post Graduate,Widowed,Owned,16200.0,5,25000
104390,28,M,634000.0,646,Salaried,0.1,Graduate,Single,Owned,4800.0,2,500000
104391,64,M,1033100.0,871,Self-employed,16.7,Graduate,Single,Owned,5600.0,3,200000
104392,18,M,427600.0,633,Salaried,2.5,High School,Single,Rented,600.0,1,75000
104393,21,F,655300.0,730,Salaried,7.5,Graduate,Married,Rented,5800.0,1,300000
104394,47,F,854000.0,757,Self-employed,7.2,Graduate,Married,Rented,14500.0,1,150000
104395,47,F,327900.0,861,Salaried,7.1,Graduate,Divorced,Rented,3900.0,0,100000
104396,34,M,488800.0,720,Self-employed,5.2,Graduate,Married,Rented,6600.0,6,150000
104397,32,M,741900.0,900,Salaried,3.1,Graduate,Married,Owned,7900.0,6,75000
104398,21,F,542000.0,686,Self-employed,0.0,Graduate,Single,Living with Parents,14200.0,4,100000
104399,55,F,437200.0,722,Salaried,11.3,Graduate,Married,Rented,6300.0,1,50000
104400,39,M,156800.0,802,Retired,8.4,Graduate,Married,Rented,1500.0,0,25000
104401,24,M,321100.0,891,Salaried,0.0,Post Graduate,Married,Company Provided,2000.0,7,200000
104402,40,M,73000.0,663,Salaried,4.9,High School,Married,Living with Parents,1800.0,3,200000
104403,71,M,232200.0,839,Salaried,11.7,Graduate,Single,Rented,900.0,4,25000
104404,32,F,263400.0,787,Retired,3.7,Graduate,Married,Rented,2100.0,4,75000
104405,68,M,794500.0,703,Salaried,16.3,Graduate,Married,Living with Parents,6400.0,5,200000
104406,32,F,1212600.0,781,Salaried,7.6,Post Graduate,Married,Living with Parents,15900.0,3,50000
104407,28,F,596200.0,740,Salaried,1.7,Post Graduate,Single,Owned,9400.0,4,500000
104408,32,F,68900.0,641,Retired,4.5,Post Graduate,Married,Rented,1000.0,6,75000
104409,36,M,677300.0,772,Salaried,0.4,Professional Degree,Married,Living with Parents,7400.0,7,100000
104410,24,F,654600.0,728,Salaried,0.0,Graduate,Single,Living with Parents,2600.0,5,150000
104411,51,F,911100.0,810,Salaried,10.5,Post Graduate,Married,Owned,23400.0,1,200000
104412,37,M,809700.0,757,Salaried,1.6,Post Graduate,Single,Rented,12200.0,1,75000
104413,58,F,857300.0,732,Salaried,15.7,Post Graduate,Married,Rented,14700.0,3,25000
104414,45,F,698300.0,900,Salaried,9.7,Post Graduate,Married,Owned,6200.0,6,150000
104415,43,F,705300.0,754,Salaried,4.8,Graduate,Married,Rented,8000.0,7,75000
104416,44,M,90000.0,814,Student,2.0,Graduate,Divorced,Rented,1900.0,3,50000
104417,26,F,60000.0,735,Salaried,0.2,Graduate,Married,Owned,0.0,1,100000
104418,58,M,1134200.0,892,Self-employed,9.3,Graduate,Married,Owned,20900.0,5,50000
104419,23,M,489700.0,649,Salaried,0.0,Graduate,Married,Living with Parents,5700.0,5,200000
104420,59,M,650400.0,709,Salaried,8.1,High School,Married,Living with Parents,10500.0,1,200000
104421,74,M,0.0,650,Retired,16.1,Graduate,Single,Living with Parents,0.0,7,75000
104422,61,M,1065800.0,727,Self-employed,15.1,Graduate,Widowed,Living with Parents,10800.0,7,100000
104423,43,M,852900.0,740,Self-employed,5.4,High School,Married,Company Provided,0.0,7,200000
104424,35,F,263200.0,676,Self-employed,6.4,High School,Married,Rented,1600.0,4,300000
104425,67,M,513500.0,603,Salaried,13.7,High School,Married,Owned,6900.0,6,200000
104426,32,F,0.0,599,Unemployed,0.0,Graduate,Widowed,Living with Parents,0.0,0,500000
104427,45,M,233300.0,661,Salaried,5.7,High School,Married,Rented,2500.0,0,50000
104428,61,F,330800.0,757,Retired,13.7,Below High School,Married,Owned,7800.0,0,75000
104429,70,F,924000.0,624,Self-employed,16.0,High School,Widowed,Company Provided,0.0,4,300000
104430,70,F,708600.0,704,Salaried,19.7,High School,Widowed,Owned,7100.0,3,50000
104431,23,F,144200.0,620,Salaried,3.2,High School,Married,Living with Parents,2900.0,5,200000
104432,69,F,0.0,650,Unemployed,0.0,High School,Married,Rented,0.0,1,25000
104433,24,M,472800.0,668,Salaried,0.0,Graduate,Single,Owned,100.0,2,500000
104434,51,M,519800.0,825,Salaried,8.3,Graduate,Single,Living with Parents,4000.0,2,75000
104435,70,M,838400.0,793,Self-employed,13.2,Professional Degree,Married,Living with Parents,10400.0,5,300000
104436,55,M,479200.0,752,Salaried,8.6,High School,Married,Rented,4300.0,2,300000
104437,72,M,208900.0,813,Salaried,16.2,High School,Married,Rented,4400.0,7,300000
104438,37,M,784800.0,615,Self-employed,6.4,High School,Married,Owned,10500.0,1,75000
104439,35,F,411100.0,705,Retired,5.9,Graduate,Married,Owned,1500.0,5,25000
104440,36,F,577700.0,717,Salaried,9.2,Below High School,Single,Owned,9500.0,1,500000
104441,38,F,20000.0,618,Unemployed,0.0,High School,Married,Owned,300.0,3,100000
104442,56,F,506800.0,624,Salaried,7.7,Graduate,Married,Owned,2900.0,4,200000
104443,43,M,399300.0,765,Salaried,8.1,High School,Single,Rented,3000.0,6,75000
104444,60,M,405700.0,751,Salaried,14.4,Graduate,Married,Owned,3500.0,7,500000
104445,41,F,935700.0,770,Salaried,10.7,Graduate,Married,Rented,21000.0,2,300000
104446,35,F,716900.0,736,Self-employed,4.6,Post Graduate,Divorced,Owned,9100.0,6,200000
104447,28,M,158100.0,437,Salaried,2.6,Graduate,Married,Owned,0.0,5,200000
104448,49,M,566100.0,770,Salaried,12.5,High School,Divorced,Company Provided,3000.0,6,25000
104449,69,M,273700.0,795,Self-employed,15.8,Graduate,Married,Company Provided,5000.0,4,150000
104450,66,M,691000.0,686,Self-employed,9.6,High School,Married,Living with Parents,7300.0,1,75000
104451,32,M,501500.0,529,Self-employed,0.0,Below High School,Single,Owned,2600.0,4,75000
104452,45,M,593200.0,707,Self-employed,13.6,Graduate,Married,Living with Parents,6400.0,3,150000
104453,58,F,0.0,650,Student,2.0,High School,Married,Owned,0.0,3,25000
104454,52,F,681000.0,652,Self-employed,9.7,Below High School,Married,Rented,19000.0,1,300000
104455,21,M,233200.0,715,Retired,3.5,Graduate,Married,Living with Parents,3000.0,3,75000
104456,51,F,0.0,617,Unemployed,0.0,Post Graduate,Married,Owned,0.0,4,100000
104457,20,F,444900.0,715,Retired,0.0,High School,Single,Company Provided,5600.0,0,150000
104458,24,M,293200.0,595,Salaried,0.0,Graduate,Married,Rented,4300.0,2,25000
104459,55,F,538500.0,776,Salaried,16.5,Professional Degree,Married,Owned,3900.0,4,75000
104460,23,M,827300.0,815,Salaried,7.6,High School,Married,Owned,19000.0,3,50000
104461,37,F,764600.0,656,Salaried,3.5,Graduate,Married,Living with Parents,7900.0,7,25000
104462,51,M,471900.0,695,Salaried,11.6,High School,Married,Rented,2800.0,7,200000
104463,55,F,422500.0,851,Salaried,12.0,Post Graduate,Married,Owned,3500.0,2,25000
104464,43,F,240200.0,725,Salaried,6.7,Below High School,Single,Owned,4300.0,7,50000
104465,23,M,83800.0,712,Retired,0.0,High School,Married,Company Provided,700.0,4,500000
104466,63,M,1131200.0,859,Salaried,20.4,Professional Degree,Married,Owned,26500.0,2,200000
104467,72,M,0.0,650,Unemployed,0.0,Graduate,Single,Company Provided,0.0,5,50000
104468,68,F,726900.0,718,Self-employed,15.6,High School,Married,Rented,13900.0,0,300000
104469,60,F,549300.0,857,Retired,10.7,Post Graduate,Married,Owned,5800.0,4,500000
104470,40,M,630300.0,724,Salaried,9.6,Post Graduate,Single,Owned,5800.0,7,100000
104471,67,F,0.0,540,Unemployed,0.0,Graduate,Single,Living with Parents,0.0,7,25000
104472,45,M,176700.0,572,Salaried,5.2,High School,Married,Rented,1000.0,0,150000
104473,25,M,251000.0,628,Retired,0.0,High School,Married,Owned,4100.0,7,100000
104474,66,M,965400.0,739,Salaried,9.7,Professional Degree,Married,Owned,18800.0,3,50000
104475,36,M,401700.0,641,Salaried,6.0,High School,Married,Living with Parents,3500.0,6,100000
104476,71,M,883300.0,650,Salaried,18.0,High School,Married,Rented,15800.0,4,75000
104477,38,M,507600.0,734,Self-employed,4.7,High School,Single,Rented,7600.0,3,100000
104478,67,M,324400.0,638,Retired,14.0,High School,Single,Owned,6700.0,3,75000
104479,48,F,673700.0,805,Self-employed,14.7,Graduate,Divorced,Rented,16400.0,1,25000
104480,44,M,957400.0,821,Self-employed,10.6,Graduate,Married,Living with Parents,17800.0,5,75000
104481,34,F,567600.0,898,Salaried,8.8,Below High School,Married,Owned,7400.0,3,500000
104482,65,F,40000.0,563,Unemployed,0.0,High School,Married,Company Provided,900.0,2,500000
104483,21,F,419400.0,644,Salaried,2.5,Below High School,Married,Living with Parents,5700.0,4,500000
104484,44,M,0.0,593,Retired,8.6,Below High School,Married,Owned,0.0,2,75000
104485,39,F,81100.0,580,Self-employed,2.5,High School,Single,Living with Parents,800.0,0,300000
104486,48,M,436200.0,691,Salaried,5.9,Graduate,Married,Rented,6100.0,6,25000
104487,32,M,368800.0,593,Salaried,3.5,Below High School,Married,Rented,7400.0,6,25000
104488,55,M,730800.0,616,Self-employed,7.1,High School,Married,Owned,4700.0,6,300000
104489,39,M,20000.0,646,Unemployed,0.0,Graduate,Widowed,Living with Parents,100.0,7,75000
104490,28,F,501200.0,628,Self-employed,1.6,Graduate,Married,Rented,2600.0,0,300000
104491,29,F,0.0,650,Retired,5.0,Graduate,Single,Living with Parents,0.0,5,75000
104492,57,F,0.0,650,Unemployed,0.0,Professional Degree,Single,Owned,0.0,1,200000
104493,32,M,532500.0,625,Salaried,2.9,High School,Married,Owned,12300.0,4,500000
104494,35,F,632800.0,800,Salaried,8.2,Below High School,Single,Company Provided,6200.0,7,150000
104495,53,F,522800.0,703,Self-employed,5.2,Below High School,Married,Rented,2700.0,3,300000
104496,36,M,767200.0,710,Salaried,6.1,High School,Married,Owned,18200.0,4,500000
104497,40,M,349100.0,612,Retired,7.8,Professional Degree,Married,Living with Parents,2900.0,7,100000
104498,31,F,537900.0,584,Salaried,5.2,Graduate,Married,Owned,9600.0,5,100000
104499,37,M,770700.0,890,Self-employed,4.2,Post Graduate,Single,Living with Parents,3400.0,3,150000
104500,57,M,901700.0,899,Salaried,8.5,Professional Degree,Single,Living with Parents,13100.0,7,200000
104501,48,F,524000.0,900,Retired,13.6,Post Graduate,Married,Owned,6400.0,1,300000
104502,74,M,732900.0,900,Salaried,14.2,Graduate,Married,Rented,2800.0,3,50000
104503,61,M,734600.0,885,Salaried,9.5,Post Graduate,Married,Company Provided,19100.0,7,25000
104504,18,M,458500.0,734,Salaried,0.1,Graduate,Married,Company Provided,3400.0,5,100000
104505,39,F,415200.0,744,Retired,4.1,High School,Single,Rented,2900.0,6,100000
104506,34,F,203700.0,665,Salaried,8.0,Graduate,Married,Rented,1800.0,2,150000
104507,51,F,533500.0,779,Salaried,9.1,Post Graduate,Single,Rented,0.0,2,25000
104508,33,F,732200.0,828,Retired,8.0,Post Graduate,Married,Owned,8200.0,3,50000
104509,73,F,512200.0,825,Salaried,17.8,Graduate,Single,Rented,4600.0,4,500000
104510,35,F,607900.0,738,Salaried,3.9,Post Graduate,Married,Owned,12100.0,4,150000
104511,47,F,913300.0,589,Salaried,12.0,Graduate,Married,Owned,14100.0,4,100000
104512,25,M,473200.0,586,Salaried,0.1,Graduate,Single,Rented,2300.0,1,150000
104513,69,F,405200.0,762,Salaried,14.3,High School,Married,Living with Parents,3600.0,7,50000
104514,69,F,875700.0,704,Salaried,16.9,High School,Married,Owned,24300.0,6,75000
104515,63,M,524100.0,783,Salaried,14.2,High School,Single,Owned,3800.0,4,500000
104516,38,F,577400.0,645,Salaried,4.0,Post Graduate,Married,Owned,10900.0,1,50000
104517,21,F,244300.0,856,Salaried,0.0,Professional Degree,Married,Owned,2100.0,3,500000
104518,58,M,539100.0,642,Salaried,11.9,High School,Married,Company Provided,3600.0,2,50000
104519,42,M,655300.0,834,Salaried,5.0,High School,Married,Rented,6400.0,4,150000
104520,74,M,517300.0,601,Salaried,16.9,High School,Single,Owned,12000.0,3,300000
104521,57,M,311700.0,785,Salaried,10.4,Graduate,Single,Company Provided,1100.0,7,500000
104522,48,M,175500.0,640,Retired,6.8,Graduate,Married,Owned,3100.0,4,50000
104523,74,M,508700.0,755,Salaried,16.0,Graduate,Married,Rented,10900.0,0,50000
104524,63,M,163900.0,766,Retired,13.3,Below High School,Married,Living with Parents,1600.0,2,100000
104525,44,M,435200.0,789,Salaried,9.9,High School,Married,Living with Parents,8700.0,5,300000
104526,19,F,970600.0,688,Salaried,1.6,Post Graduate,Single,Owned,18400.0,1,25000
104527,23,F,726700.0,691,Self-employed,7.8,Graduate,Married,Rented,5800.0,0,300000
104528,43,M,148300.0,562,Salaried,7.9,High School,Single,Rented,1000.0,4,150000
104529,50,M,0.0,448,Unemployed,0.0,High School,Married,Rented,0.0,2,150000
104530,19,M,451200.0,617,Salaried,0.0,High School,Single,Owned,6300.0,0,200000
104531,25,M,757000.0,637,Salaried,3.8,High School,Married,Living with Parents,8200.0,5,100000
104532,58,M,480700.0,564,Salaried,15.0,Below High School,Married,Rented,8200.0,5,100000
104533,60,M,698800.0,747,Self-employed,16.6,Graduate,Divorced,Living with Parents,5700.0,5,75000
104534,19,M,869900.0,702,Salaried,0.0,High School,Married,Company Provided,6300.0,0,25000
104535,46,F,374700.0,739,Salaried,12.2,Graduate,Married,Living with Parents,5000.0,6,200000
104536,22,M,0.0,557,Unemployed,0.0,Graduate,Single,Living with Parents,0.0,0,200000
104537,59,F,559600.0,667,Salaried,9.5,High School,Divorced,Owned,12400.0,4,75000
104538,65,M,511300.0,722,Salaried,13.5,Graduate,Married,Owned,8400.0,7,500000
104539,67,M,612100.0,855,Salaried,18.3,Post Graduate,Divorced,Rented,11100.0,6,50000
104540,52,F,953200.0,680,Self-employed,11.6,High School,Married,Owned,10500.0,7,300000
104541,53,M,754500.0,620,Salaried,6.9,Post Graduate,Widowed,Rented,8400.0,4,300000
104542,70,F,790200.0,704,Self-employed,12.0,High School,Married,Living with Parents,7200.0,3,25000
104543,52,F,0.0,563,Unemployed,0.0,High School,Married,Rented,0.0,1,300000
104544,43,F,582900.0,569,Salaried,5.3,High School,Married,Owned,8300.0,7,50000
104545,61,M,384500.0,709,Salaried,13.1,Graduate,Single,Living with Parents,5400.0,3,75000
104546,51,M,212700.0,645,Salaried,6.5,Graduate,Widowed,Rented,2500.0,4,200000
104547,66,M,1046600.0,783,Salaried,13.1,Post Graduate,Married,Rented,13700.0,1,25000
104548,47,M,621900.0,763,Salaried,12.9,High School,Married,Rented,15200.0,2,50000
104549,67,M,693800.0,726,Salaried,19.6,Graduate,Married,Owned,10500.0,4,50000
104550,20,F,544700.0,713,Retired,5.3,Below High School,Married,Living with Parents,9400.0,6,25000
104551,20,F,225800.0,653,Salaried,0.0,High School,Single,Owned,3700.0,4,150000
104552,23,M,0.0,650,Retired,6.5,Graduate,Married,Rented,0.0,1,200000
104553,49,M,0.0,633,Retired,9.6,Below High School,Widowed,Owned,0.0,2,200000
104554,58,F,453000.0,702,Salaried,12.2,High School,Divorced,Owned,6100.0,4,200000
104555,30,F,306100.0,607,Retired,6.7,Graduate,Married,Owned,1500.0,3,100000
104556,26,M,936700.0,588,Self-employed,4.5,Graduate,Married,Owned,8900.0,1,100000
104557,67,M,767400.0,843,Salaried,9.1,Graduate,Widowed,Living with Parents,20400.0,4,300000
104558,60,F,0.0,650,Salaried,10.8,High School,Single,Living with Parents,0.0,5,25000
104559,54,F,1163500.0,695,Salaried,9.7,High School,Single,Owned,13200.0,3,75000
104560,45,F,406600.0,787,Salaried,4.1,High School,Married,Owned,7300.0,7,75000
104561,41,M,539200.0,900,Retired,9.9,High School,Married,Living with Parents,8000.0,1,500000
104562,19,M,621500.0,579,Salaried,4.6,High School,Single,Owned,15500.0,2,50000
104563,28,M,488200.0,694,Salaried,3.0,High School,Married,Rented,6100.0,7,200000
104564,69,M,683600.0,820,Self-employed,16.2,Graduate,Single,Owned,10100.0,0,75000
104565,37,F,0.0,486,Unemployed,0.0,Graduate,Single,Rented,0.0,6,200000
104566,58,M,207400.0,544,Salaried,12.3,Below High School,Married,Company Provided,2600.0,1,100000
104567,58,F,562000.0,812,Salaried,15.4,High School,Married,Owned,0.0,1,150000
104568,35,F,154600.0,672,Salaried,0.0,High School,Married,Company Provided,2300.0,1,50000
104569,29,F,0.0,541,Unemployed,0.0,High School,Single,Living with Parents,0.0,3,500000
104570,57,F,716600.0,633,Salaried,11.7,Post Graduate,Married,Company Provided,17600.0,1,25000
104571,23,F,920400.0,735,Salaried,0.0,High School,Married,Living with Parents,15200.0,3,50000
104572,46,M,516300.0,589,Self-employed,6.9,High School,Divorced,Living with Parents,5600.0,1,100000
104573,68,M,644600.0,705,Salaried,20.5,Post Graduate,Single,Rented,5100.0,7,100000
104574,58,M,702000.0,662,Salaried,8.0,Graduate,Married,Living with Parents,7100.0,5,100000
104575,61,F,234600.0,682,Retired,12.4,High School,Single,Owned,600.0,5,75000
104576,22,F,859000.0,651,Self-employed,6.1,Graduate,Married,Living with Parents,10000.0,0,50000
104577,29,M,816400.0,647,Salaried,0.0,Graduate,Widowed,Rented,4200.0,5,75000
104578,33,M,0.0,650,Unemployed,0.0,Professional Degree,Single,Owned,0.0,6,100000
104579,34,M,934300.0,779,Salaried,4.9,Post Graduate,Married,Owned,11200.0,1,300000
104580,29,M,720400.0,736,Salaried,4.5,Graduate,Married,Owned,11200.0,7,50000
104581,73,F,485900.0,767,Salaried,16.3,High School,Married,Rented,1100.0,1,150000
104582,27,M,750800.0,635,Salaried,0.0,Graduate,Single,Owned,8300.0,7,100000
104583,58,F,733200.0,763,Salaried,13.3,High School,Single,Owned,13100.0,7,25000
104584,51,F,450500.0,773,Salaried,9.6,Graduate,Married,Owned,10200.0,2,100000
104585,52,M,590900.0,682,Salaried,12.1,Post Graduate,Widowed,Rented,7600.0,3,500000
104586,30,M,60000.0,693,Student,2.0,Below High School,Married,Owned,1700.0,1,50000
104587,35,F,839900.0,770,Salaried,0.6,Post Graduate,Single,Owned,15100.0,0,50000
104588,52,F,645400.0,776,Salaried,13.3,Graduate,Single,Owned,8900.0,3,500000
104589,35,M,497500.0,842,Salaried,4.3,High School,Married,Rented,10800.0,3,200000
104590,57,M,402800.0,777,Retired,14.2,Post Graduate,Married,Owned,4000.0,1,100000
104591,20,F,441200.0,639,Salaried,2.1,Graduate,Single,Company Provided,2800.0,4,200000
104592,22,F,305100.0,735,Salaried,6.8,Graduate,Single,Owned,6000.0,7,150000
104593,59,F,505600.0,747,Retired,12.3,Graduate,Married,Owned,8500.0,2,300000
104594,53,F,319900.0,612,Salaried,9.3,High School,Single,Rented,6500.0,6,100000
104595,20,F,194900.0,506,Retired,0.0,High School,Married,Living with Parents,3900.0,3,200000
104596,69,M,519900.0,741,Salaried,12.2,Graduate,Married,Rented,13900.0,3,50000
104597,18,F,500200.0,821,Retired,2.4,Post Graduate,Single,Owned,1800.0,2,100000
104598,72,M,540900.0,830,Salaried,12.9,Graduate,Married,Rented,5900.0,7,50000
104599,59,F,0.0,650,Unemployed,0.0,Post Graduate,Single,Rented,0.0,3,50000
104600,74,F,952500.0,900,Salaried,16.1,Post Graduate,Single,Rented,20100.0,7,300000
104601,72,F,296400.0,689,Salaried,10.9,Below High School,Married,Company Provided,4700.0,7,150000
104602,35,M,800400.0,754,Self-employed,9.6,Post Graduate,Married,Company Provided,16900.0,1,25000
104603,61,F,895400.0,775,Salaried,2.8,Post Graduate,Married,Rented,13600.0,3,25000
104604,30,F,330000.0,629,Salaried,3.4,High School,Married,Owned,4400.0,0,500000
104605,44,F,553700.0,631,Salaried,8.5,Graduate,Single,Rented,9900.0,6,150000
104606,31,F,405100.0,628,Salaried,0.0,Graduate,Married,Company Provided,6100.0,2,75000
104607,45,M,793500.0,744,Salaried,9.4,Professional Degree,Widowed,Company Provided,12600.0,1,50000
104608,67,M,779200.0,867,Salaried,12.7,Professional Degree,Married,Owned,13800.0,1,50000
104609,42,F,761000.0,619,Salaried,6.5,Graduate,Married,Owned,12300.0,6,200000
104610,23,F,502900.0,666,Salaried,5.5,Post Graduate,Divorced,Owned,10000.0,0,25000
104611,36,F,922500.0,815,Self-employed,5.8,Graduate,Married,Living with Parents,12600.0,4,100000
104612,62,F,1051900.0,757,Salaried,12.1,Post Graduate,Single,Rented,15200.0,7,300000
104613,47,M,630200.0,724,Salaried,8.2,Graduate,Single,Owned,4200.0,2,300000
104614,49,M,547600.0,742,Salaried,14.6,Post Graduate,Single,Owned,10900.0,1,100000
104615,42,F,746600.0,900,Salaried,8.4,Professional Degree,Married,Owned,18500.0,4,150000
104616,34,M,451400.0,741,Salaried,2.1,High School,Married,Living with Parents,600.0,5,200000
104617,52,F,1148200.0,819,Salaried,8.7,Professional Degree,Widowed,Rented,20200.0,2,100000
104618,54,F,542100.0,751,Salaried,7.2,Graduate,Married,Owned,6700.0,5,200000
104619,69,F,979300.0,779,Self-employed,13.9,High School,Single,Rented,11900.0,6,200000
104620,53,M,542200.0,852,Salaried,15.3,Below High School,Single,Rented,9500.0,5,75000
104621,74,F,656800.0,730,Salaried,16.3,Graduate,Married,Rented,8600.0,6,50000
104622,65,M,472900.0,729,Salaried,10.1,High School,Single,Living with Parents,7500.0,2,75000
104623,22,M,425100.0,696,Salaried,2.5,High School,Widowed,Owned,4600.0,1,500000
104624,40,M,834300.0,819,Self-employed,5.4,Graduate,Married,Owned,19500.0,7,25000
104625,39,M,381300.0,815,Self-employed,8.0,Below High School,Single,Owned,4500.0,3,25000
104626,18,F,0.0,575,Unemployed,0.0,Graduate,Single,Rented,0.0,0,200000
104627,28,F,972700.0,811,Salaried,7.3,Post Graduate,Married,Company Provided,15200.0,1,75000
104628,61,M,341600.0,689,Salaried,10.2,Below High School,Divorced,Owned,2700.0,7,300000
